subject,H.period,UD.period.t,H.t,UD.t.i,H.i,UD.i.e,H.e,UD.e.five,H.five,UD.five.Shift.r,H.Shift.r,UD.Shift.r.o,H.o,UD.o.a,H.a,UD.a.n,H.n,UD.n.l,H.l,UD.l.Return,H.Return
55,0.0987,0.0065,0.1105,0.0283,0.0752,-0.0079,0.0786,0.1113,0.0997,0.1103,0.1112,-0.0272,0.0882,0.0133,0.1019,-0.0330,0.0576,0.1065,0.1300,0.0176,0.1335
55,0.1003,0.0065,0.1266,0.0172,0.0784,0.0090,0.1232,0.0554,0.1192,0.1451,0.1152,-0.0014,0.0782,0.0373,0.1127,-0.0454,0.0689,0.1023,0.1254,-0.0068,0.1212
55,0.0971,0.0039,0.1387,0.0101,0.0744,0.2173,0.0936,0.1279,0.1169,0.1154,0.1148,-0.0214,0.0853,0.0238,0.0963,-0.0335,0.0657,0.1010,0.1195,0.0194,0.1097
55,0.1155,0.0013,0.1279,0.0246,0.0828,-0.0037,0.1279,0.0013,0.0884,0.1349,0.1027,-0.0119,0.0942,0.0154,0.0852,-0.0174,0.0699,0.1005,0.1380,-0.0052,0.1204
55,0.1103,0.0387,0.1034,0.0314,0.0869,-0.0188,0.1117,0.0314,0.1063,0.1124,0.1069,-0.0238,0.0850,0.0154,0.1071,-0.0211,0.0620,0.1100,0.1063,0.0091,0.1353
55,0.0873,0.0619,0.0976,0.0240,0.0818,0.0087,0.1092,0.0556,0.0950,0.1150,0.1042,-0.0021,0.1045,-0.0060,0.0979,-0.0240,0.0549,0.1044,0.1184,0.0094,0.1219
55,0.0834,0.0374,0.0968,0.0259,0.0871,0.0037,0.1060,0.0422,0.0910,0.1143,0.1141,-0.0169,0.0900,0.0209,0.0982,-0.0380,0.0576,0.0965,0.1395,0.0012,0.1184
55,0.0834,0.0537,0.1161,0.0029,0.0979,0.0029,0.0947,0.0266,0.0984,0.1142,0.1109,-0.0383,0.1066,0.0101,0.0845,-0.0496,0.0483,0.1490,0.1068,0.0468,0.1295
55,0.0897,0.0374,0.1204,-0.0151,0.0871,0.0106,0.1242,0.0071,0.0939,0.1058,0.1161,-0.0335,0.0960,0.0270,0.1029,-0.0440,0.0652,0.1031,0.0995,0.0202,0.1248
55,0.0821,0.3467,0.0926,0.0035,0.0942,0.1577,0.1263,0.0812,0.1068,0.1201,0.1332,-0.0103,0.0697,0.0455,0.1119,-0.0021,0.0583,0.1097,0.1108,0.1173,0.1680
55,0.0878,0.1326,0.1164,-0.0061,0.1069,-0.0285,0.1187,0.0211,0.1005,0.1051,0.1190,-0.0522,0.1359,-0.0211,0.1109,-0.0604,0.0559,0.1069,0.1171,0.0041,0.1348
55,0.0900,0.0047,0.1179,0.0072,0.0876,-0.0040,0.1153,0.0609,0.1105,0.1108,0.1059,-0.0190,0.0829,0.0460,0.1161,-0.0625,0.0678,0.1147,0.1087,-0.0147,0.1087
55,0.1150,0.0221,0.0913,-0.0021,0.0866,-0.0230,0.0818,0.0562,0.0852,0.0937,0.1151,-0.0209,0.0848,0.0194,0.0861,-0.0338,0.0573,0.1013,0.1184,0.0218,0.1195
55,0.0923,0.0036,0.0939,0.0375,0.0731,-0.0256,0.0939,0.0686,0.0878,0.1515,0.0953,-0.0122,0.0819,0.0302,0.0860,-0.0266,0.0541,0.1010,0.1024,0.0149,0.1206
55,0.0932,0.0094,0.0910,0.0206,0.0855,-0.0219,0.0971,0.0414,0.1087,0.0969,0.1220,-0.0470,0.1133,-0.0219,0.1019,-0.0448,0.0623,0.1018,0.1061,-0.0012,0.1319
55,0.0987,-0.0012,0.0897,0.0348,0.0766,-0.0209,0.0982,0.0717,0.0884,0.1285,0.0963,-0.0335,0.0966,0.0228,0.0810,-0.0472,0.0576,0.1018,0.1142,0.0115,0.1304
55,0.0911,0.0189,0.0884,0.0222,0.0808,-0.0217,0.0832,0.0791,0.0886,0.0998,0.1072,-0.0235,0.0789,0.0114,0.0915,-0.0469,0.0667,0.1026,0.0963,0.0497,0.1156
55,0.1074,0.0013,0.0958,0.0235,0.0916,-0.0341,0.1080,0.0733,0.0623,0.1154,0.1188,-0.0304,0.1307,-0.0187,0.0924,-0.0556,0.0731,0.1129,0.1095,0.0105,0.1229
55,0.0895,-0.0017,0.1137,0.0219,0.0805,-0.0248,0.0879,0.0707,0.0931,0.1008,0.1051,-0.0375,0.0905,0.0317,0.0647,-0.0161,0.0555,0.1047,0.0960,0.0199,0.1177
55,0.0968,0.0350,0.0873,0.0375,0.0910,-0.0356,0.1100,0.0754,0.0760,0.1122,0.1075,-0.0209,0.0858,0.0109,0.0973,-0.0535,0.0823,0.1110,0.0873,0.0442,0.1403
55,0.0762,0.0777,0.1108,-0.0037,0.0713,-0.0014,0.0924,0.0403,0.0807,0.1024,0.1057,-0.0064,0.0645,-0.0039,0.1000,0.0038,0.0517,0.1105,0.1155,0.0039,0.1064
55,0.0892,-0.0038,0.0971,0.0422,0.0782,-0.0246,0.0895,0.0406,0.0886,0.0998,0.1148,-0.0206,0.0837,0.0017,0.0844,0.0312,0.0520,0.1068,0.0955,0.0292,0.0987
55,0.0837,0.0134,0.0947,0.0341,0.0808,-0.0259,0.0684,0.0728,0.0602,0.1106,0.1199,-0.0014,0.0783,-0.0161,0.0837,0.0549,0.0507,0.1115,0.1385,0.0052,0.1040
55,0.0802,0.0084,0.0955,0.0312,0.0781,-0.0309,0.0779,0.0965,0.0773,0.1111,0.1151,-0.0056,0.0739,0.0051,0.0942,0.0051,0.0549,0.1026,0.1079,0.0189,0.1116
55,0.0932,-0.0012,0.0995,0.0396,0.0860,-0.0156,0.0929,0.0480,0.0694,0.1000,0.1008,0.0166,0.0976,-0.0200,0.0953,0.0143,0.0615,0.1071,0.1230,-0.0052,0.1228
55,0.0919,0.0192,0.0921,0.0264,0.0879,-0.0061,0.1050,-0.0069,0.0852,0.1067,0.1101,-0.0032,0.0750,0.0133,0.0873,-0.0018,0.0620,0.1042,0.0942,0.0128,0.1122
55,0.0932,0.0189,0.1087,0.0127,0.0813,-0.0124,0.0857,0.0759,0.1060,0.1045,0.1047,-0.0261,0.0929,-0.0021,0.0966,-0.0232,0.0602,0.1021,0.0931,0.0271,0.1258
55,0.0813,0.0189,0.0929,0.0180,0.0823,-0.0198,0.1348,0.0042,0.0739,0.1032,0.1079,-0.0132,0.1061,-0.0158,0.0922,-0.0322,0.0676,0.1100,0.0976,0.0342,0.1272
55,0.0863,0.0216,0.1021,0.0085,0.0834,-0.0259,0.1061,0.0119,0.1058,0.1175,0.1064,-0.0169,0.0863,0.0064,0.0971,-0.0187,0.0541,0.1026,0.0931,0.0300,0.1238
55,0.0881,-0.0059,0.0939,0.0422,0.0860,-0.0417,0.1720,-0.0159,0.0892,0.1338,0.0973,0.0043,0.0955,-0.0245,0.1000,-0.0018,0.0673,0.1147,0.1003,-0.0221,0.1405
55,0.0971,0.0123,0.0902,0.0367,0.0856,-0.0341,0.1146,0.0472,0.1211,0.1051,0.1217,-0.0283,0.0882,-0.0034,0.1038,-0.0272,0.0639,0.1015,0.1253,-0.0102,0.1166
55,0.0944,0.0213,0.0958,0.0166,0.0908,-0.0082,0.1314,-0.0177,0.1024,0.1374,0.1200,0.0765,0.0963,-0.0013,0.0882,-0.0187,0.0599,0.1113,0.1126,-0.0083,0.1369
55,0.0821,0.0013,0.1045,0.0114,0.0897,-0.0108,0.1277,-0.0394,0.0908,0.1042,0.1041,-0.0172,0.0846,-0.0095,0.0972,-0.0013,0.0591,0.1073,0.1024,-0.0039,0.1331
55,0.0805,0.0084,0.1082,0.0159,0.0900,-0.0201,0.1291,-0.0325,0.0974,0.0961,0.1027,-0.0243,0.0940,-0.0071,0.0905,-0.0200,0.0654,0.1063,0.0968,0.0861,0.0457
55,0.0921,0.0361,0.1026,0.0024,0.0902,0.0021,0.1319,-0.0214,0.0792,0.1721,0.1003,-0.0203,0.0791,0.0167,0.1042,-0.0469,0.0623,0.1094,0.0749,0.1663,0.1179
55,0.1010,0.0282,0.0900,0.0174,0.0861,-0.0217,0.1254,-0.0201,0.0997,0.1032,0.1111,-0.0359,0.0927,-0.0026,0.0968,-0.0171,0.0689,0.1084,0.1229,-0.0194,0.1354
55,0.1003,0.0224,0.1176,0.0151,0.0955,0.0166,0.1356,0.0501,0.1532,0.1586,0.1235,-0.0116,0.1274,-0.0134,0.1066,-0.0071,0.0654,0.1110,0.1182,0.0078,0.1314
55,0.0837,0.0071,0.1195,0.0058,0.0924,-0.0235,0.1829,-0.0436,0.1030,0.0995,0.1164,-0.0341,0.1096,-0.0037,0.1080,-0.0319,0.0626,0.0992,0.1132,-0.0025,0.1324
55,0.0900,-0.0075,0.1277,0.0074,0.0936,0.0072,0.1457,-0.0183,0.1175,0.1483,0.1098,0.0325,0.1095,-0.0197,0.0971,-0.0396,0.0523,0.1261,0.1285,-0.0065,0.1810
55,0.0897,0.0224,0.1053,0.0151,0.1124,-0.0032,0.1153,-0.0475,0.1029,0.1085,0.1053,-0.0285,0.1063,0.0120,0.0866,-0.0417,0.0673,0.1007,0.1175,-0.0337,0.1491
55,0.0900,0.0092,0.1105,0.0254,0.0834,-0.0127,0.1913,-0.0520,0.1216,0.1032,0.1169,-0.0377,0.0749,0.0027,0.1074,-0.0193,0.0616,0.1052,0.0958,0.0207,0.0822
55,0.0881,0.0862,0.1005,-0.0119,0.1092,-0.0124,0.1372,-0.0494,0.0953,0.1151,0.1114,-0.0372,0.0789,0.0207,0.1022,-0.0309,0.0594,0.1044,0.1013,-0.0181,0.1287
55,0.0907,0.0155,0.1209,-0.0077,0.1011,-0.0140,0.1214,-0.0275,0.0985,0.0897,0.1109,-0.0127,0.0821,-0.0232,0.1064,-0.0140,0.0642,0.1055,0.0979,-0.0141,0.1391
55,0.0897,0.0416,0.0773,0.0103,0.0831,0.2105,0.1113,0.0818,0.0828,0.1254,0.1043,-0.0222,0.0742,0.0104,0.1037,-0.0514,0.0652,0.1021,0.1029,-0.0078,0.1425
55,0.0813,-0.0054,0.1145,0.0166,0.0979,-0.0235,0.1232,-0.0143,0.0784,0.1059,0.1188,-0.0235,0.0808,-0.0103,0.0891,-0.0077,0.0581,0.1005,0.1063,-0.0012,0.1396
55,0.0945,0.0118,0.0913,0.0275,0.1066,-0.0362,0.1249,-0.0201,0.0942,0.1048,0.1093,-0.0412,0.0800,0.0136,0.1000,-0.0340,0.0520,0.1089,0.0958,-0.0168,0.1452
55,0.0886,-0.0109,0.0973,0.0380,0.1063,-0.0509,0.1221,0.0040,0.0931,0.1565,0.1112,-0.0188,0.0811,-0.0023,0.0853,-0.0156,0.0692,0.0997,0.1341,-0.0321,0.1491
55,0.0778,0.0057,0.1026,0.0304,0.0873,-0.0406,0.1303,0.0127,0.0699,0.1361,0.1194,-0.0362,0.0869,0.0012,0.0942,-0.0361,0.0657,0.1129,0.1158,0.0147,0.1258
55,0.0973,0.0176,0.1082,0.0050,0.0987,-0.0399,0.1662,0.0013,0.0926,0.1027,0.1170,-0.0404,0.0921,0.0085,0.0926,-0.0345,0.0628,0.1086,0.1166,0.0677,0.0560
55,0.0939,0.0313,0.1175,-0.0014,0.0982,-0.0198,0.1446,-0.0069,0.1098,0.1003,0.1201,-0.0272,0.0985,-0.0161,0.0998,-0.0211,0.0626,0.1174,0.0654,0.1476,0.1277
55,0.1519,0.0405,0.1053,0.0011,0.0924,-0.0169,0.1317,-0.0191,0.1035,0.1009,0.1135,-0.0454,0.1275,-0.0253,0.0816,-0.0261,0.0594,0.1176,0.1119,-0.0060,0.1478
55,0.1002,0.0284,0.1225,-0.0341,0.1051,0.0127,0.1303,-0.0280,0.1182,0.0929,0.1283,-0.0174,0.0960,-0.0271,0.1058,-0.0240,0.0676,0.1081,0.1224,-0.0110,0.1354
55,0.0929,0.0026,0.1459,-0.0188,0.1244,-0.0341,0.1314,0.0111,0.1138,0.0963,0.1294,-0.0499,0.0969,-0.0110,0.1019,-0.0425,0.0647,0.1176,0.1396,-0.0242,0.1523
55,0.0977,-0.0012,0.1212,-0.0035,0.0998,-0.0288,0.1413,-0.0162,0.1085,0.1156,0.1288,-0.0388,0.1046,-0.0219,0.1083,-0.0409,0.0660,0.1174,0.1317,-0.0086,0.1264
55,0.0916,0.0026,0.1108,0.0280,0.0863,0.0172,0.1370,-0.0183,0.0900,0.1325,0.1037,0.0420,0.0774,-0.0153,0.0937,0.0011,0.0646,0.0970,0.1114,-0.0276,0.1386
55,0.0963,0.0013,0.1053,0.0148,0.0942,-0.0027,0.1406,-0.0293,0.1029,0.1062,0.1093,-0.0322,0.1446,-0.0741,0.1116,-0.0456,0.0686,0.0976,0.1200,-0.0215,0.1382
55,0.1010,0.0015,0.1227,-0.0069,0.1164,-0.0559,0.1575,-0.0312,0.0934,0.1562,0.1143,-0.0438,0.1166,-0.0287,0.1420,-0.0855,0.0842,0.0963,0.1329,-0.0344,0.1599
55,0.0966,-0.0070,0.1240,0.0011,0.1008,-0.0177,0.1340,0.0546,0.1069,0.0968,0.1335,-0.0417,0.0905,0.0041,0.1042,0.0185,0.0704,0.1036,0.1032,-0.0155,0.1389
55,0.0885,-0.0012,0.1106,0.0130,0.0931,-0.0174,0.1483,-0.0278,0.0914,0.1022,0.1264,-0.0483,0.1016,-0.0258,0.1219,-0.0514,0.0612,0.1060,0.1375,-0.0089,0.1446
55,0.0868,0.0664,0.0865,0.0143,0.0789,0.0016,0.1296,-0.0278,0.0929,0.1011,0.1140,0.0108,0.0741,0.0012,0.1008,-0.0208,0.0559,0.0934,0.1029,0.0228,0.1221
55,0.0960,0.0403,0.1018,0.0048,0.0879,-0.0098,0.1348,-0.0256,0.1021,0.1045,0.1252,-0.0354,0.0808,0.0183,0.0995,-0.0654,0.0747,0.1042,0.1105,-0.0070,0.1272
55,0.0947,0.0165,0.0989,0.0122,0.0955,-0.0177,0.1203,-0.0280,0.0713,0.1143,0.1162,-0.0267,0.0705,0.0302,0.0931,-0.0150,0.0541,0.1210,0.1076,0.0276,0.1169
55,0.0937,0.0171,0.0987,0.0161,0.0955,-0.0240,0.1278,-0.0191,0.0871,0.1048,0.1230,-0.0296,0.0782,-0.0071,0.0829,0.0046,0.0686,0.1086,0.1000,0.0360,0.1169
55,0.1022,0.0318,0.0997,0.0016,0.0849,0.0029,0.1443,-0.0072,0.0744,0.1034,0.1001,-0.0014,0.0837,0.0041,0.0903,-0.0127,0.0597,0.1015,0.0947,-0.0033,0.1203
55,0.0903,0.0081,0.1026,0.0153,0.0810,-0.0248,0.1282,-0.0180,0.0860,0.1111,0.1091,-0.0151,0.0724,0.0201,0.0837,-0.0185,0.0521,0.1126,0.0992,0.0244,0.1095
55,0.0840,0.0089,0.0979,0.0256,0.0844,-0.0314,0.1335,0.0013,0.0768,0.1088,0.1061,-0.0085,0.0697,0.0273,0.0834,-0.0332,0.0694,0.1131,0.1013,0.0144,0.1016
55,0.0800,-0.0070,0.1122,0.0182,0.0887,-0.0193,0.1365,-0.0188,0.0908,0.1159,0.0856,-0.0014,0.0853,0.0262,0.0865,-0.0258,0.0512,0.1189,0.0952,0.0147,0.1082
55,0.0707,0.0126,0.0947,0.0356,0.0900,-0.0383,0.0950,0.0280,0.0834,0.1130,0.0948,-0.0014,0.0750,0.0194,0.0997,-0.0142,0.0567,0.1108,0.1048,-0.0089,0.1135
55,0.0950,-0.0120,0.0987,0.0406,0.0979,-0.0383,0.1212,-0.0117,0.0671,0.1161,0.0997,0.0111,0.0916,-0.0071,0.0753,-0.0013,0.0665,0.1034,0.1056,-0.0089,0.1183
55,0.0932,-0.0178,0.1026,0.0459,0.0858,-0.0362,0.1302,-0.0183,0.0745,0.1053,0.0990,-0.0164,0.0937,0.0019,0.0876,-0.0353,0.0654,0.1108,0.0966,-0.0023,0.1069
55,0.0850,0.0115,0.0960,0.0293,0.0989,-0.0435,0.1475,-0.0067,0.0898,0.1069,0.1011,-0.0232,0.0865,0.0167,0.0871,-0.0425,0.0745,0.1060,0.1005,-0.0181,0.1238
55,0.1095,0.0068,0.1031,0.0272,0.0937,-0.0272,0.1108,0.0013,0.0894,0.1027,0.1066,-0.0238,0.1196,0.0209,0.0702,-0.0343,0.0634,0.1134,0.0881,0.0147,0.1196
55,0.0882,0.0131,0.0910,0.0203,0.0890,-0.0201,0.1478,-0.0148,0.0852,0.1056,0.0901,-0.0122,0.0913,0.0054,0.1003,-0.0572,0.0599,0.1105,0.0902,0.1064,0.0357
55,0.0858,0.5345,0.0868,0.0090,0.0770,0.0029,0.0628,0.1595,0.0897,0.1473,0.1000,-0.0101,0.1325,0.0726,0.0802,-0.0034,0.0644,0.1105,0.0765,0.0186,0.1174
55,0.0757,0.0013,0.0828,0.0385,0.0844,-0.0377,0.1164,-0.0130,0.0781,0.1072,0.1006,0.0137,0.0839,0.0091,0.0868,-0.0353,0.0649,0.1255,0.1161,0.0331,0.1117
55,0.0850,0.0123,0.0952,0.0304,0.0794,-0.0380,0.1243,-0.0278,0.0882,0.0998,0.1048,-0.0235,0.0768,0.0259,0.1035,-0.0496,0.0610,0.3196,0.1548,0.0144,0.1588
55,0.0997,0.0187,0.0860,0.0335,0.0905,-0.0396,0.1591,-0.0496,0.1443,0.1631,0.1019,-0.0248,0.0834,0.0302,0.0969,-0.0480,0.0642,0.0960,0.1055,-0.0120,0.1256
55,0.0947,0.0144,0.1306,-0.0145,0.1010,-0.0153,0.1277,-0.0441,0.0887,0.1067,0.1009,-0.0296,0.0829,0.0204,0.0921,-0.0240,0.0591,0.1034,0.0892,0.0012,0.1396
55,0.0942,0.0105,0.0947,0.0169,0.0953,-0.0304,0.1452,-0.0222,0.0889,0.0963,0.0959,-0.0180,0.0877,0.0093,0.0968,-0.0311,0.0625,0.1036,0.1045,-0.0144,0.1228
55,0.0921,0.0100,0.1018,0.0174,0.1032,-0.0367,0.1475,-0.0272,0.0989,0.1066,0.1053,-0.0248,0.0836,0.0025,0.1021,-0.0343,0.0539,0.1115,0.0894,0.0397,0.1087
55,0.0860,0.0144,0.1026,0.0114,0.0858,-0.0201,0.1173,-0.0307,0.0903,0.1056,0.1003,-0.0066,0.0860,0.0012,0.1132,-0.0388,0.0594,0.1013,0.1031,0.0131,0.1240
55,0.1019,-0.0091,0.1005,0.0222,0.1008,-0.0354,0.1251,0.0559,0.1163,0.1077,0.1051,-0.0230,0.0766,0.0072,0.0926,-0.0142,0.0712,0.1226,0.1380,0.0160,0.1293
55,0.0858,0.0511,0.0966,0.0166,0.0892,-0.0185,0.1248,-0.0330,0.0794,0.1182,0.1017,-0.0254,0.0850,0.0120,0.0963,-0.0319,0.0652,0.1131,0.1089,0.0105,0.1237
55,0.0926,0.0369,0.1005,-0.0050,0.0876,0.0085,0.1029,0.0316,0.0897,0.1066,0.1072,-0.0206,0.0789,0.0270,0.0702,-0.0306,0.0684,0.1094,0.1047,0.0065,0.1519
55,0.0971,0.0276,0.0847,0.0069,0.0869,-0.0027,0.1409,-0.0238,0.1090,0.0934,0.1048,-0.0293,0.0884,0.0048,0.0926,-0.0406,0.0726,0.1147,0.1113,0.0012,0.1250
55,0.0915,0.0013,0.1248,0.0050,0.0871,-0.0087,0.1525,0.0061,0.0472,0.1385,0.1053,-0.0014,0.0916,0.0056,0.0913,-0.0390,0.0660,0.1084,0.0921,0.0017,0.1353
55,0.0847,0.0123,0.1142,0.0066,0.1029,-0.0330,0.1270,-0.0373,0.0798,0.1090,0.1047,-0.0261,0.0802,0.0212,0.0795,-0.0135,0.0592,0.1163,0.0905,0.0313,0.1135
55,0.0810,0.0216,0.0952,0.0174,0.0884,-0.0090,0.1451,-0.0185,0.0792,0.1109,0.0927,-0.0124,0.0881,0.0159,0.0855,-0.0322,0.0571,0.1076,0.0968,0.0041,0.1343
55,0.0826,0.0266,0.0799,0.0298,0.0863,-0.0372,0.1528,-0.0270,0.0935,0.1180,0.0960,-0.0058,0.1053,-0.0016,0.0859,-0.0385,0.0618,0.1079,0.1124,-0.0012,0.1206
55,0.0921,0.0092,0.0968,0.0161,0.0942,-0.0177,0.1364,-0.0428,0.1077,0.1085,0.1056,-0.0367,0.1035,0.0120,0.0861,-0.0512,0.0689,0.1079,0.1026,-0.0033,0.1362
55,0.0898,-0.0012,0.1129,0.0293,0.0865,-0.0240,0.1641,-0.0483,0.1076,0.1103,0.1087,-0.0301,0.0932,0.0088,0.1048,-0.0512,0.0616,0.1044,0.1124,0.0273,0.1155
55,0.0992,-0.0033,0.1295,0.0182,0.0952,-0.0153,0.1517,-0.0096,0.1056,0.1562,0.1088,-0.0190,0.0894,0.0088,0.0884,0.3194,0.0707,0.0920,0.0955,0.0350,0.1282
55,0.0829,-0.0091,0.1119,0.0322,0.0924,-0.0148,0.1617,-0.0314,0.1076,0.1029,0.1082,-0.0095,0.0884,0.0038,0.0974,-0.0164,0.0642,0.0999,0.1003,-0.0012,0.1483
55,0.0847,0.0176,0.1013,0.0195,0.0910,-0.0359,0.1296,-0.0528,0.0910,0.1014,0.1182,-0.0298,0.0868,0.0136,0.0900,-0.0425,0.0689,0.1005,0.1034,-0.0144,0.1354
55,0.0917,-0.0115,0.1285,0.0082,0.0976,-0.0327,0.1327,-0.0386,0.0890,0.1171,0.1021,-0.0277,0.0834,0.0128,0.0913,-0.0498,0.0551,0.1076,0.1058,0.0276,0.1369
55,0.0604,0.3130,0.0976,-0.0185,0.0906,-0.0061,0.1431,-0.0415,0.0874,0.1005,0.1071,-0.0261,0.0889,0.0106,0.0982,-0.0435,0.0628,0.1305,0.0973,0.1302,0.0773
55,0.1034,0.0342,0.1000,0.0053,0.0911,-0.0354,0.1215,-0.0407,0.0874,0.1174,0.0961,-0.0164,0.0932,0.0283,0.0937,-0.0116,0.0578,0.1263,0.1153,0.0252,0.1264
55,0.0895,0.0226,0.1029,0.0064,0.0982,-0.0391,0.1546,-0.0438,0.0982,0.1100,0.1003,-0.0264,0.1137,-0.0250,0.0892,-0.0258,0.0617,0.1168,0.1266,0.0068,0.1408
55,0.0968,0.0160,0.0997,0.0161,0.0919,-0.0309,0.1459,-0.0412,0.0852,0.1101,0.0945,-0.0177,0.1096,-0.0013,0.0924,-0.0290,0.0578,0.1131,0.1092,-0.0078,0.1317
55,0.0747,-0.0025,0.1200,0.0230,0.1055,-0.0430,0.1335,-0.0533,0.1047,0.0937,0.1206,-0.0335,0.1082,0.0059,0.0770,-0.0200,0.0528,0.1179,0.1108,0.0083,0.1314
55,0.0871,0.0055,0.1031,0.0591,0.1053,-0.0438,0.1359,-0.0446,0.0997,0.1291,0.0961,-0.0198,0.0942,0.0273,0.0934,-0.0601,0.0676,0.1134,0.1087,0.0089,0.1261
55,0.0992,0.0013,0.1053,0.0232,0.1023,-0.0406,0.1459,-0.0420,0.0789,0.1137,0.1022,-0.0383,0.1064,0.0149,0.1074,-0.0717,0.0728,0.1073,0.1274,-0.0160,0.1489
55,0.0871,0.0065,0.1365,-0.0014,0.0964,-0.0235,0.1470,-0.0404,0.0855,0.1069,0.1164,-0.0354,0.1172,-0.0174,0.1138,-0.0659,0.0789,0.1110,0.1377,0.0036,0.1367
55,0.0919,-0.0012,0.1098,0.0145,0.0929,-0.0325,0.1450,-0.0605,0.1035,0.0934,0.1153,-0.0372,0.1108,-0.0142,0.0792,-0.0211,0.0602,0.1129,0.0968,0.0078,0.1448
55,0.0879,-0.0083,0.1282,0.0256,0.0905,-0.0306,0.1370,-0.0552,0.1053,0.1087,0.1154,-0.0159,0.1072,-0.0042,0.1011,-0.0527,0.0757,0.1118,0.1008,0.0020,0.1298
55,0.1029,0.0023,0.1111,0.0077,0.1018,-0.0393,0.1731,-0.0705,0.1032,0.1000,0.1209,-0.0409,0.1019,-0.0045,0.0909,-0.0467,0.0584,0.1108,0.0884,-0.0054,0.1258
55,0.0757,0.0258,0.1037,0.0193,0.0807,0.3407,0.1211,0.0707,0.0823,0.4774,0.1119,-0.0016,0.0889,-0.0110,0.0940,-0.0330,0.0708,0.0965,0.1427,-0.0136,0.1375
55,0.1037,0.0361,0.1337,-0.0422,0.0914,-0.0188,0.1739,-0.0491,0.1087,0.1137,0.1138,-0.0409,0.0966,-0.0116,0.0958,-0.0348,0.0639,0.1007,0.1055,-0.0194,0.1420
55,0.1022,-0.0102,0.1486,-0.0290,0.0908,-0.0401,0.1931,-0.0475,0.1074,0.1146,0.1095,-0.0256,0.1059,-0.0103,0.0907,-0.0491,0.0660,0.1013,0.1011,-0.0144,0.1425
55,0.1008,-0.0033,0.1314,-0.0098,0.0868,-0.0248,0.1784,-0.0246,0.0892,0.1037,0.1201,-0.0396,0.0795,0.0159,0.0905,-0.0327,0.0367,0.1237,0.1021,-0.0057,0.1539
55,0.0771,0.0197,0.1176,-0.0079,0.0832,-0.0254,0.1399,-0.0262,0.0940,0.1119,0.1087,-0.0412,0.0993,0.0077,0.0781,-0.0348,0.0541,0.1121,0.0807,0.0120,0.1343
55,0.0802,0.0282,0.1073,-0.0195,0.0929,-0.0172,0.1591,0.0335,0.0878,0.1427,0.1000,-0.0177,0.0855,0.0012,0.0795,-0.0161,0.0507,0.1055,0.0974,-0.0068,0.1428
55,0.1037,0.0089,0.1072,-0.0014,0.0900,-0.0211,0.1200,0.0446,0.1002,0.1269,0.0998,-0.0053,0.0871,0.0054,0.0623,-0.0156,0.0700,0.1042,0.1066,-0.0025,0.1335
55,0.0989,0.0013,0.1335,-0.0130,0.0906,-0.0238,0.1417,-0.0238,0.0826,0.1067,0.1256,-0.0438,0.0866,-0.0055,0.0821,0.0254,0.0586,0.1052,0.1240,-0.0052,0.1488
55,0.0976,0.0052,0.1375,-0.0164,0.0903,-0.0164,0.1273,-0.0299,0.0626,0.1280,0.1008,-0.0014,0.0911,-0.0466,0.0815,0.0520,0.0678,0.0992,0.1229,0.0036,0.1325
55,0.1048,-0.0107,0.1217,0.0169,0.0879,-0.0235,0.1449,-0.0375,0.0945,0.1064,0.1080,-0.0188,0.1035,-0.0522,0.1021,0.0309,0.0678,0.0936,0.1161,-0.0239,0.1526
55,0.1130,-0.0199,0.1314,0.0217,0.0956,-0.0288,0.1605,-0.0486,0.1064,0.1309,0.1156,-0.0198,0.1018,0.0114,0.0844,0.0169,0.0615,0.0999,0.0979,-0.0025,0.1554
55,0.0905,0.0018,0.1293,-0.0027,0.0887,-0.0108,0.1063,0.2579,0.1153,0.1327,0.1386,-0.0148,0.0765,0.0586,0.0670,0.0011,0.0623,0.1050,0.0979,-0.0057,0.1396
55,0.0900,0.0100,0.1250,-0.0021,0.0897,-0.0359,0.1510,-0.0370,0.0895,0.1153,0.1177,-0.0214,0.0847,0.0141,0.0995,-0.0219,0.0533,0.1142,0.0952,0.1083,0.0984
55,0.0855,0.0553,0.1037,0.0177,0.0874,-0.0254,0.1298,-0.0314,0.0841,0.1130,0.1077,-0.0050,0.1108,-0.0187,0.1140,-0.0282,0.0459,0.1184,0.1074,0.0110,0.1485
55,0.0808,0.0358,0.1404,-0.0272,0.0866,-0.0145,0.1446,-0.0254,0.0810,0.1011,0.1388,-0.0232,0.0934,0.0056,0.0981,-0.0018,0.0776,0.1118,0.1040,-0.0102,0.1288
55,0.0852,0.0081,0.1520,-0.0169,0.0821,-0.0019,0.1330,-0.0314,0.0823,0.1137,0.1199,-0.0417,0.0752,0.0046,0.1045,-0.0356,0.0623,0.1094,0.1229,0.0629,0.0884
55,0.0858,-0.0057,0.1256,0.0101,0.0744,-0.0095,0.1348,0.1416,0.0931,0.1794,0.0921,0.0024,0.0894,-0.0076,0.1122,-0.0264,0.0615,0.0999,0.0989,-0.0033,0.1301
55,0.0871,0.0042,0.1306,-0.0045,0.0813,-0.0116,0.2213,-0.0536,0.1216,0.1222,0.1254,-0.0188,0.0824,0.0014,0.1096,-0.0193,0.0595,0.0973,0.0952,-0.0186,0.1322
